-49	42	-39	-17	14	-132	69	-7
-53	28	-28	-13	-8	-131	67	0
11	19	-26	-22	-5	17	59	2
141	51	-32	-34	-7	10	64	-10
313	60	-37	-24	-13	10	68	-34
328	18	-24	-38	-14	27	77	-27
275	34	-20	-32	-30	36	77	-9
233	44	-2	-26	-13	58	74	9
127	57	-13	-48	-14	40	91	-11
108	34	10	-27	-24	66	94	-23
97	27	38	-8	-15	47	116	6
90	34	24	8	-27	22	130	-10
27	21	21	-2	-4	29	142	-18
0	-20	18	9	-12	42	156	3
-42	1	20	-5	-19	44	149	-23
-110	-5	-6	-32	-11	27	150	-30
-136	-21	-13	10	-10	41	149	-17
-177	-10	-13	18	-4	47	156	-43
-136	-35	-10	11	-6	28	178	-31
-147	29	-13	-10	5	49	166	-16
-153	18	-13	-24	9	65	161	-11
-120	12	-5	-24	17	79	144	-36
-125	11	1	-3	23	54	152	-26
-96	-35	17	10	16	53	160	-32
-89	-1	-21	-7	16	62	166	-30
-89	-21	-40	-25	10	-6	180	-29
-43	-24	-33	-30	6	-183	154	-9
2	-10	-36	-25	35	-220	195	15
12	-26	-1	-28	21	9	172	5
31	-21	-18	-32	14	94	170	31
44	-33	-22	0	28	73	180	0
12	-19	-16	-13	27	50	152	14
-6	-4	-8	-23	56	29	172	16
-41	-12	-25	-2	49	22	168	12
-66	-32	-4	-16	20	-70	162	11
-64	-34	7	-19	-7	-120	134	-11
-71	-16	-9	-30	-23	-86	151	2
-74	-4	4	-31	-7	-7	147	-11
-71	-12	-9	-31	-11	14	137	-5
-63	-16	-5	-24	-13	-2	131	-17
-52	43	13	-16	-22	20	118	-10
73	37	37	-4	-35	20	120	-21
145	17	18	-16	-6	37	102	-42
110	46	0	-30	-3	54	70	-28
74	43	15	-28	-25	48	64	-32
61	17	1	-29	-6	46	59	-25
49	-9	7	-27	-28	47	8	-31
52	-1	2	-15	-56	30	-1	-30
80	-1	5	-22	-35	52	-9	-22
-4	-5	10	-21	-21	48	-20	-22
-31	-1	2	3	-17	48	-19	-21
-16	7	31	-15	8	66	-16	-31
-50	3	12	-10	4	37	22	-21
-87	15	11	-8	14	32	13	-19
-24	56	12	15	28	44	32	3
147	29	23	9	21	56	48	2
64	12	42	14	44	65	41	15
-76	34	11	30	16	41	37	35
-123	49	26	-6	2	24	27	23
-214	41	38	0	21	33	27	51
-197	3	23	-9	48	37	1	42
-118	5	19	1	75	1	-12	42
56	-1	9	15	76	23	-3	64
112	-21	12	0	76	41	-3	35
112	-19	-2	-16	65	39	-14	30
131	-2	-17	-4	77	47	-30	29
108	17	11	-9	56	2	-34	30
77	1	12	-20	64	-30	-36	52
-63	4	0	-11	97	-14	-40	29
-175	17	5	-22	48	42	-59	42
-250	5	-17	-5	60	7	-62	29
-278	7	-32	-19	79	9	-49	6
-244	2	-37	-33	72	50	-32	22
-125	9	-47	-12	75	67	-17	19
31	27	-20	-17	60	104	-30	18
72	20	-11	-9	55	58	-11	10
13	19	-29	-5	65	-2	0	25
20	14	-36	-29	48	-81	1	22
20	1	-8	-34	44	11	7	14
21	-23	-11	-45	63	138	21	14
23	-11	-3	-44	54	135	46	23
11	-7	1	-32	44	168	70	0
55	-6	9	-17	39	163	67	8
49	-28	-1	-1	47	215	48	42
71	-58	10	-4	17	101	26	5
49	-48	19	-6	26	-131	34	12
12	-19	-20	-17	17	-90	29	10
43	-33	0	-34	-7	-18	19	20
36	-9	-5	-42	0	-179	17	6
17	20	-5	-23	9	-358	-13	11
19	-15	1	-17	11	-440	18	51
15	16	1	-12	-9	-193	-27	43
20	14	12	-6	5	67	-31	50
47	16	1	-25	-9	65	-25	31
51	31	-7	-14	-5	134	-85	63
16	11	-12	4	-5	140	-92	41
11	1	14	-4	11	223	-98	43
-25	1	10	-21	23	202	-109	54
-23	5	5	-19	26	135	-102	46
-15	15	3	-12	53	99	-85	41
-24	14	-4	-20	37	-146	-82	18
30	-9	-6	-9	9	-253	-78	45
70	-1	-2	-6	17	-47	-71	33
117	-11	9	-17	23	68	-36	35
100	0	-5	1	24	37	-37	39
61	-8	-6	-12	34	107	-35	37
43	-36	-3	-33	21	61	-36	40
25	-32	-13	-30	15	83	-33	43
-20	-53	-13	-36	16	97	-10	25
-44	-29	-14	-28	17	90	-24	22
-86	-10	-21	-15	32	80	-9	38
-144	25	-1	13	11	62	-25	0
-177	34	-14	3	28	95	-27	30
-167	9	-36	-13	46	74	29	27
-127	23	-29	-16	23	98	13	13
-41	10	-38	-19	42	107	11	22
100	16	-28	-15	53	85	22	23
176	3	-26	-18	48	62	12	33
202	29	-20	-26	48	64	-4	16
128	18	-11	-22	40	58	-27	17
82	9	-15	-23	45	62	-22	8
81	4	-21	-28	30	61	-12	9
113	-31	-30	-15	16	54	-26	21
119	-7	-10	-14	45	34	-17	13
21	-34	-8	-32	60	34	-3	-5
-37	-15	-3	-8	55	70	6	35
-112	-6	-5	-9	70	26	16	38
-159	-16	-14	-19	50	33	5	18
-178	-15	-1	-2	40	3	31	27
-153	-3	-5	-1	54	18	-7	13
-170	22	2	6	48	38	-36	38
-192	37	10	-7	39	16	-32	29
-166	46	2	3	11	42	-28	12
-164	20	5	-11	11	18	-32	24
-117	18	15	-13	25	14	-26	23
-51	-7	-14	2	1	4	3	28
-3	8	-18	-14	-7	27	1	20
19	9	-25	-20	19	31	12	22
101	1	-32	-27	4	24	19	13
166	21	4	-12	5	37	34	17
86	23	9	-4	32	-6	15	17
103	8	5	-8	17	0	4	-6
250	-23	-2	-25	1	20	1	18
296	7	-5	7	14	24	-5	-5
177	40	-5	-16	-13	14	1	-6
65	30	-4	-57	-9	15	9	-15
-40	37	-5	-30	-10	19	10	-7
-120	26	0	-25	-31	5	-23	9
-128	19	-6	-8	-30	14	-23	-25
-126	22	-11	-3	-26	1	-11	9
-100	18	5	-6	-11	7	-1	6
-175	18	-15	-6	-16	13	-8	-3
-279	-2	-12	-8	-8	13	10	10
-307	2	-15	-14	-20	15	-2	8
-310	-8	-9	-22	-12	20	-9	-10
-384	5	-2	-6	-12	15	31	-2
-309	55	-8	-11	-7	7	32	3
-52	22	-17	-9	3	-3	27	-11
90	12	-37	-16	-6	19	13	-11
61	20	-37	-19	7	30	11	-5
-17	18	-28	-19	-33	1	34	12
-42	19	-12	-39	-38	21	50	5
-82	36	-38	-19	-37	1	35	15
4	9	-3	-14	-28	6	30	8
90	-4	2	-23	-3	26	23	1
167	16	-13	-27	-7	-5	41	9
281	-7	5	3	0	24	38	7
342	17	-7	14	27	19	42	25
379	-24	19	0	17	10	45	28
243	-24	11	17	-1	41	35	23
95	-6	-20	-2	-15	44	31	5
-101	-35	-7	2	-5	54	14	9
-192	8	-24	4	7	41	9	50
-190	20	-25	-17	1	29	15	49
-205	15	-8	-20	3	14	30	29
-99	13	-18	-37	15	-24	35	35
-99	21	-3	-24	8	-17	33	33
-20	16	-13	6	-11	84	32	31
266	18	-27	3	-1	127	36	49
459	13	-1	1	-8	76	66	51
342	-16	-2	-17	-7	54	64	31
180	0	5	-22	-21	31	34	25
35	-17	24	-21	-18	-73	40	29
-162	-25	16	-4	-5	-247	54	21
-283	-31	-14	-2	-4	-118	42	40
-354	-24	-6	-28	-3	107	61	35
-312	18	18	-19	10	75	36	31
-327	4	-26	-2	36	122	10	45
-258	12	-9	-13	22	132	14	41
-124	10	24	-16	37	85	-15	32
-33	5	-2	-4	31	34	10	26
51	8	9	-19	18	-61	9	26
33	14	16	-18	34	-153	28	30
-110	7	3	-15	43	-208	28	38
-207	-25	4	-13	53	-30	22	53
-36	-28	3	-13	72	13	61	48
81	-30	-15	-15	62	-9	58	53
146	-52	-1	-12	62	34	66	66
228	-44	-16	2	78	27	16	79
267	34	-30	-6	60	97	21	71
292	83	-27	-31	52	92	12	53
234	55	-16	-14	65	83	15	55
220	41	-6	-8	58	21	52	45
215	12	-18	-9	36	-132	19	50
164	11	-17	-16	21	-123	34	51
3	19	-6	-12	27	25	61	78
-19	-12	-17	-23	46	47	110	79
38	-32	-15	-16	44	23	118	70
61	-66	24	-14	14	14	138	100
63	-79	4	-23	-8	30	145	73
17	-34	-13	1	-15	26	112	63
55	-6	3	-1	4	7	123	65
72	24	-21	-19	39	58	107	62
89	24	-25	-22	32	97	105	53
90	33	-3	3	18	144	85	53
76	45	-5	11	23	107	92	42
131	24	-24	23	32	84	116	43
62	50	-18	0	5	77	131	50
-86	33	5	-22	8	-6	142	27
-71	22	14	-11	33	-122	134	36
-42	33	5	-14	36	-141	143	37
-185	8	6	4	49	-1	139	46
-331	28	23	3	62	34	113	47
-365	30	26	0	53	-10	91	0
-409	22	13	-20	36	-24	53	-15
-378	3	12	-5	58	33	62	-4
-318	-22	6	-7	42	67	77	30
-219	-6	-2	-2	56	55	62	8
-90	3	6	9	63	84	95	-25
12	25	35	-24	43	53	89	-7
182	56	30	10	74	66	69	-22
281	62	1	-20	51	87	56	-33
277	42	-12	-30	49	82	52	-62
208	1	-24	-24	65	73	36	-61
102	-5	-20	-21	68	83	8	-42
14	-2	-30	-21	65	85	9	-69
2	9	-31	-49	70	62	-11	-50
-23	6	-13	-35	70	44	-4	-56
-44	-18	1	-23	48	31	-3	-60
-43	-42	20	-22	64	9	-23	-50
-64	-33	21	-18	60	-23	-16	-49
27	-6	24	-25	54	143	-5	-47
147	-32	15	-46	86	283	-43	-49
233	-46	27	-30	84	281	-14	-13
129	-39	7	-20	77	270	-3	-21
17	-29	4	-9	98	172	-15	-20
-42	-40	3	-21	84	62	11	-40
-187	-20	-20	-42	46	-182	-4	-24
-134	-44	-28	-30	43	-549	29	1
-193	-74	-41	-41	68	-716	27	-10
-260	-29	-17	-10	78	-470	36	5
15	-27	-28	-16	73	-68	61	-5
7	11	-17	-18	49	3	40	-5
-197	-20	-22	-16	34	62	31	-9
-345	1	-36	-40	54	124	30	1
-518	73	-28	-12	71	154	29	-5
-481	72	-26	-21	42	249	33	-4
-365	34	-23	3	14	216	64	-27
-132	-33	-56	11	25	220	21	-29
-38	-90	-67	4	53	172	16	-11
12	-118	-74	-25	40	110	26	-21
-95	-49	-64	-36	17	-34	6	14
-311	-28	-38	-14	31	-284	-11	3
-204	5	-21	-29	26	-267	-16	-10
-39	36	-6	0	47	64	2	9
-28	51	5	4	53	114	-14	18
-78	36	41	-7	48	111	-16	26
28	-20	45	-4	53	199	-16	18
185	14	48	-11	31	86	-30	34
346	13	31	-12	64	156	-42	53
351	25	30	10	52	83	-41	34
328	29	24	8	30	17	-44	38
390	45	0	26	17	54	-28	36
369	109	7	9	16	68	-19	47
389	152	6	-26	36	40	-37	34
391	129	9	16	40	-17	-23	39
212	72	-5	-5	39	80	-20	87
119	58	11	-12	36	146	-36	56
182	30	22	-2	21	180	-14	58
74	30	-1	-34	12	180	-36	58
34	-30	10	0	5	189	-41	52
425	-73	-9	6	9	178	-43	51
541	-76	1	-32	31	124	-72	37
214	-56	-12	-28	27	63	-62	30
36	-47	2	-5	5	-146	-67	42
-195	-76	9	-10	28	-263	-26	63
-215	-60	-3	-26	26	-191	-40	42
-50	-1	0	-20	19	-120	-53	42
-39	24	-29	-17	26	-44	-52	29
-132	-18	-9	-12	11	-18	-66	42
-151	-52	-13	-19	28	46	-37	34
-132	-84	-7	-25	-7	71	-53	35
-152	-79	-16	-15	-12	83	-27	21
-9	-30	-31	-18	-21	105	1	10
358	27	4	-40	-64	75	4	68
525	-7	-10	-25	-56	86	5	38
178	-108	-20	-35	-42	81	-13	8
-62	-66	-20	-59	-27	54	-16	20
-285	30	-26	-21	-31	80	25	13
-354	74	-26	-24	-31	137	12	-2
-430	57	-32	-21	-31	135	8	6
-807	-6	-19	-9	-38	141	43	23
-1039	-53	-20	-42	-30	150	50	-6
-1105	-35	-21	-14	-50	57	77	15
-1003	8	-17	2	-50	-35	65	17
-635	40	-29	-6	-46	-50	70	-4
-214	39	-11	-2	-75	-32	68	4
6	37	-5	-14	-26	-108	74	6
595	132	-9	-16	-7	-200	67	16
986	148	-26	-25	-12	-261	69	15
800	93	-5	-26	-10	-183	64	23
507	59	4	-21	3	6	71	26
365	80	-12	-12	16	8	54	37
131	99	-9	-17	9	-3	38	42
-139	65	14	-18	44	-3	27	23
-183	2	6	6	30	24	29	27
-413	0	-24	9	16	41	61	47
-517	50	-5	7	38	48	33	52
-479	45	-18	20	37	75	37	41
-323	55	-24	9	40	70	27	49
-240	41	-19	-14	53	82	27	50
-234	22	-17	-35	76	50	16	46
-253	0	-6	-36	68	62	23	35
-136	-57	-16	-31	63	59	25	28
167	-48	4	-30	68	180	-4	40
325	-53	20	-17	35	268	10	27
312	-85	-13	-19	5	208	19	9
322	-62	3	-12	-24	178	4	-7
501	0	7	-10	-1	77	8	9
668	28	14	1	12	17	12	13
896	32	11	-4	-12	-93	26	25
707	-15	6	-4	-27	-460	29	20
86	-63	16	-1	-12	-615	27	42
-111	-77	10	-13	8	-306	62	25
-77	-54	11	-15	7	12	42	26
74	-16	10	-25	28	-37	30	30
176	-1	18	-1	5	14	41	5
176	-48	3	10	0	86	34	34
253	-152	8	-7	-17	34	54	9
-9	-187	-1	-25	-16	41	59	14
-365	-118	-17	-10	3	35	68	-8
-527	34	3	-31	13	65	76	12
-719	131	-8	-22	12	34	61	18
-623	134	-2	-16	-17	98	72	-6
141	187	-6	-34	3	130	58	26
505	224	-13	12	-12	94	56	-10
7	195	11	-24	11	87	30	18
-88	152	-9	-7	16	56	41	29
131	85	-1	16	19	52	77	10
369	5	0	-6	54	47	61	18
298	-59	-19	-5	28	82	55	13
204	-79	0	-3	32	131	21	20
296	-130	-17	-3	1	144	52	9
176	-179	-13	-12	3	64	37	17
377	-179	3	-23	13	52	30	12
255	-160	-10	-26	14	43	65	-11
-74	-92	2	-17	15	14	38	-27
-533	-27	-11	-15	-9	57	42	-13
-1003	52	-13	-7	24	131	18	-20
-1194	83	-22	-18	27	237	9	-7
-1078	134	-20	0	37	183	10	1
-701	138	-5	-20	55	77	17	-33
-584	45	-6	-23	44	66	2	-9
-197	30	8	-22	53	9	-6	-5
-84	34	20	-37	68	-173	16	-16
-73	43	15	-4	68	-451	-3	-15
149	58	12	-33	77	-337	4	-3
224	34	3	-26	84	4	19	11
281	14	-1	-23	103	-7	10	-7
241	22	-9	-50	91	17	12	7
171	16	-24	-56	80	-12	10	-14
241	-34	-14	-28	91	-84	3	-35
269	-65	-36	-23	94	3	7	-16
176	-83	-20	-25	92	61	-8	-14
239	-63	19	11	80	89	7	-16
190	-35	5	3	90	66	-9	2
147	-1	3	15	80	37	-28	15
188	19	-8	13	85	41	4	3
228	-14	-2	8	89	10	-10	-17
334	-12	8	12	90	-77	-17	-15
223	-39	-28	-18	60	-59	1	-16
190	-32	-6	-24	70	-43	-2	-10
100	-20	0	-16	72	62	-1	-24
30	-34	-25	-9	32	115	38	-50
147	47	10	-11	41	34	36	-40
154	33	-32	-2	19	50	38	-54
86	8	-41	-17	5	11	27	-60
9	31	-22	-14	14	-34	40	-43
29	78	-27	-7	5	-114	76	-39
-51	109	-2	-10	-31	-47	59	-44
-136	73	-8	-21	-35	57	45	-47
-67	55	-9	-22	-26	15	36	-66
-55	20	-8	6	-27	37	67	-59
-136	-4	-6	7	-26	30	52	-43
-197	-30	-3	1	-26	59	64	-36
-274	-44	-25	-13	-10	131	77	-26
-286	-24	-11	-22	-21	210	58	-36
-179	-10	-10	-21	-23	154	50	-46
-67	-37	-18	-14	-24	30	42	-25
58	-24	-9	-26	-25	96	35	-18
96	-16	-13	-31	-33	2	50	-24
38	-37	-22	-20	-23	-142	82	-21
-121	-8	-24	-53	-17	-240	62	-47
-40	-7	-29	-28	-22	-173	55	-25
122	-6	-24	-16	-20	22	62	-13
77	-8	-24	-11	-15	31	59	-3
287	30	-17	-2	-11	55	49	-1
369	57	-9	-13	-36	29	48	-25
172	38	-14	-16	-5	8	31	-14
-99	34	13	-28	-2	20	23	-26
-288	58	10	2	-26	41	42	-6
-278	44	8	-34	-14	42	44	23
-376	2	-14	-13	-8	44	56	18
-361	34	6	-5	8	58	53	-6
-71	13	22	-16	-2	49	45	-10
15	-23	2	2	-15	50	61	-3
77	-14	14	-28	-33	43	45	11
234	32	14	-18	-25	52	36	50
204	65	26	-16	-27	53	8	12
277	25	19	-19	-25	23	-8	-15
240	-18	24	-38	-4	20	-13	6
-33	-49	18	-23	-30	11	-13	38
-277	-42	9	-5	-19	-3	-23	35
-517	-8	-7	-15	18	-1	-36	14
-641	41	-2	-1	2	-24	-19	26
-559	33	-4	-2	-2	61	-6	45
-339	16	-46	3	26	52	-8	23
-82	2	-1	-17	8	16	-19	15
-12	12	-2	-16	0	69	21	38
112	3	-36	19	-7	136	27	23
346	-6	-18	8	-3	231	26	27
577	21	-14	1	-1	293	34	41
774	-17	-37	-5	5	290	33	26
790	-28	-47	16	1	286	19	46
707	-65	-7	18	-25	311	6	68
341	-133	-10	-26	-16	185	38	50
-20	-122	8	-16	-19	-116	38	55
-254	-92	-15	1	-16	-585	29	69
-457	-81	4	-9	-31	-656	25	53
-505	-20	12	-6	-34	-216	25	60
-612	15	-4	-12	-34	-94	18	79
-598	3	23	-12	-16	-51	-3	69
-392	-13	-5	11	-12	-126	-6	88
-185	10	8	-14	-7	-246	3	102
-152	25	-3	10	-15	31	15	106
-365	38	-22	15	-12	-20	-3	114
-323	65	11	-16	21	-136	-29	83
-190	72	27	-2	36	39	10	95
-246	99	9	8	36	106	13	93
-139	81	4	-12	35	79	27	64
53	58	5	-18	48	97	18	90
228	52	-12	-2	32	147	-5	88
422	40	0	-34	63	133	13	90
465	3	6	-30	63	97	8	85
573	-32	0	-15	81	122	12	88
660	30	-1	18	83	168	15	90
473	34	-7	1	86	150	35	75
377	25	5	-22	103	118	43	66
361	98	7	-15	91	147	26	87
255	132	-11	3	106	144	39	94
53	71	-10	10	126	107	45	55
-127	19	-4	-31	151	128	48	37
-131	-18	2	-7	132	95	74	39
-99	-53	2	-23	171	59	46	30
-123	-18	-3	-31	201	77	47	14
-93	-8	-6	-11	182	44	67	35
-124	-72	-9	-25	184	85	48	24
-81	-91	4	-29	180	138	67	16
82	-92	-4	-25	184	119	59	17
161	-83	2	-28	169	98	59	-7
172	2	14	-32	180	66	56	-5
95	40	-1	-32	182	83	32	-15
11	33	9	-36	171	128	54	-21
-97	4	-5	-22	161	130	21	-32
-95	-35	-14	-13	130	135	-3	-14
30	-100	-12	-2	118	141	8	-17
-559	-136	1	-23	126	42	-27	-49
-1170	-103	2	-30	132	-73	-44	-34
-1081	-84	-11	-22	113	-190	-32	-37
-1284	-60	-22	-20	86	-331	-32	-34
-909	-65	-27	-11	82	-102	-36	-41
-331	-92	-6	-25	70	62	-8	-56
-8	-183	-26	-54	77	-35	-20	-56
448	-242	-12	-47	81	43	-39	-62
359	-257	-8	-21	64	20	-19	-72
420	-253	-26	-42	45	40	-28	-55
392	-60	-8	-19	49	24	-33	-50
559	212	-10	-33	54	23	-24	-53
855	438	6	-41	18	39	14	-31
880	520	-1	-32	5	17	38	-26
914	526	-31	-32	12	41	31	-18
660	500	-29	-13	3	21	43	-7
397	420	-39	-40	44	64	36	25
220	300	-37	-14	39	57	48	13
54	87	-18	-26	34	47	53	30
-116	-25	-27	-14	44	44	61	65
-218	-111	-16	2	31	22	61	45
-213	-150	9	-10	48	26	61	64
-185	-120	14	-4	34	13	88	74
-139	-133	-3	-6	42	-27	80	77
-178	-152	-1	0	41	-11	80	70
-119	-158	12	-17	41	20	48	85
-88	-101	-8	16	45	32	33	87
-142	-83	-9	4	12	54	88	78
-99	-40	0	-6	23	12	71	92
-100	-36	1	11	8	26	51	82
-132	-52	1	4	8	30	72	87
-99	-21	2	26	9	23	87	68
-74	-15	2	-4	-1	29	101	50
-96	16	5	-25	6	13	69	64
-170	8	-6	-28	-12	42	64	62
-66	-44	-23	-12	-30	57	97	77
319	-68	-25	-19	-37	68	86	66
674	-104	-27	-17	-37	59	119	79
24	-173	-15	0	-40	54	142	82
-1557	-156	-11	-20	-54	27	98	60
-2116	-131	-13	-21	-56	-79	99	72
-2024	-141	-29	-19	-59	-111	84	59
-1764	-157	-40	-37	-85	-16	72	66
-966	-223	-53	-1	-73	54	62	70
-327	-265	-40	-9	-69	8	44	81
460	-330	-22	-34	-95	28	44	91
963	-362	-32	-13	-85	63	49	96
1246	-211	-13	-12	-82	102	44	97
1572	54	-9	1	-65	183	44	81
2028	300	-8	-2	-65	195	24	85
2158	484	-4	-5	-75	171	15	87
1767	707	-20	-15	-69	89	20	84
1486	771	-2	-15	-83	4	4	73
757	550	7	-16	-72	-216	8	96
215	382	-20	-4	-38	-407	-16	103
-154	278	-1	-10	-46	-255	7	86
-586	151	-6	-13	-44	-40	21	87
-714	74	-1	-19	-42	0	15	79
-846	58	24	-22	-52	13	47	76
-804	-1	9	-2	-49	44	40	69
-742	-71	-3	-18	-44	68	53	86
-610	-93	3	-7	-36	128	30	78
-488	-127	16	-10	-41	124	30	65
-422	-171	9	-6	-50	107	24	70
-323	-179	13	-10	-32	105	15	64
-258	-176	19	2	-22	44	21	75
-175	-128	3	18	-21	-55	13	76
-197	-69	3	-6	-21	-154	32	56
-187	-44	3	5	-27	-74	25	47
-187	-33	-6	-13	-19	51	20	46
-187	-57	15	-42	-34	10	-9	9
-236	-76	-1	-39	-30	42	16	29
-354	-75	-14	-25	-26	-10	4	34
-665	-148	3	-30	-19	-4	-8	26
-946	-218	-22	-26	-23	-8	6	25
-935	-222	-2	-7	-11	-67	-8	15
-753	-192	-3	4	23	-17	9	10
-370	-118	-24	-2	-12	29	-7	-14
15	-113	-21	-6	0	105	20	-15
387	-111	-35	-20	5	51	20	-19
695	-142	-11	-16	-34	68	26	-28
886	-136	-30	-7	-11	73	22	-23
1124	-41	-14	-21	-23	30	4	-14
1507	22	1	-6	-15	46	29	-30
1671	118	-13	-18	-2	31	-3	-18
1637	290	22	-22	-2	36	-8	-15
1535	469	14	-3	-5	-19	-26	-28
1081	487	-3	-9	-26	31	-40	-36
472	363	19	-8	-17	53	-30	-55
-162	227	34	16	-43	13	-51	-47
-628	122	7	16	-8	-18	-23	-36
-719	91	1	-20	0	-59	-6	-33
-766	91	2	-21	-12	16	-19	-49
-844	38	2	-18	-7	27	13	-44
-742	-4	14	-23	-16	-7	21	-63
-671	-50	-2	-9	-15	-24	13	-63
-665	-109	5	-5	7	-11	20	-47
-685	-118	8	-7	16	46	-6	-73
-753	-116	-6	-28	24	50	12	-75
-765	-129	-6	-45	31	33	25	-73
-693	-111	19	-24	-7	29	22	-42
-639	-93	6	-16	-15	8	3	-52
-535	-10	-22	-39	0	-8	-7	-72
-212	59	-32	-43	14	8	-16	-39
28	76	-10	-28	10	18	-44	-59
135	91	2	-3	-1	32	-39	-45
247	30	-18	-2	-1	16	-44	-33
296	-48	-7	-16	-4	26	-59	-44
233	-118	-19	-14	-24	-3	-51	-44
346	-60	0	-36	-19	-4	-52	-37
577	-28	4	-41	7	25	-51	-51
635	-49	-28	-10	15	-4	-76	-47
640	-5	-14	-6	-8	13	-77	-23
625	-38	-13	-14	-34	16	-63	-44
595	-69	-10	-9	-29	31	-94	-21
525	-64	-11	-16	-25	28	-100	-8
567	-27	14	-22	-31	31	-109	-25
513	-36	-6	4	-25	32	-120	-14
277	1	-49	9	0	37	-112	-35
86	69	-6	-29	-21	21	-114	-31
43	81	1	-22	-13	33	-126	-27
21	107	3	-7	7	44	-123	-27
-139	127	3	-25	24	16	-130	-14
-193	122	-24	-22	15	67	-167	-34
-144	52	6	-29	28	95	-153	-40
-127	16	11	-7	60	132	-154	-37
-200	-1	-5	-7	46	102	-154	-30
-251	-8	13	-19	68	93	-151	-31
-182	-3	20	17	64	94	-140	-24
-187	-22	16	8	88	-7	-94	-13
-257	7	1	5	97	-115	-122	-5
-246	49	-1	12	94	-37	-90	0
-280	56	5	5	119	154	-69	-3
-82	0	-25	5	131	130	-51	17
164	-26	-26	-23	119	104	-16	16
-43	-12	-40	-28	114	69	-29	21
-331	-30	-31	-18	140	-100	-8	37
-846	-48	3	-44	119	-276	6	43
-1324	-64	-13	-34	121	-289	30	37
-1525	-69	2	-2	119	-94	54	32
-1735	-97	-14	-8	121	101	75	51
-1235	-113	-14	5	129	101	50	70
-566	-113	2	-14	112	123	62	72
-119	-118	-4	-32	112	180	84	74
526	-106	-9	2	119	49	62	84
1032	-100	-22	-13	106	1	74	88
1470	-60	12	-15	97	-23	56	100
1690	6	-20	-20	106	-176	40	95
1690	110	-11	8	106	-255	62	106
1628	233	-4	15	106	-3	61	97
1470	244	-5	-11	100	158	59	87
1159	217	23	-17	101	70	48	105
695	224	16	-18	123	122	53	79
319	155	6	12	142	107	67	85
-132	68	-7	2	123	109	76	86
-477	-2	0	10	123	131	88	68
-586	-44	0	-5	154	102	76	79
-628	-46	20	-10	161	124	102	61
-614	-86	10	7	155	136	97	42
-583	-87	-15	-17	126	168	82	64
-550	-32	18	-17	130	124	59	76
-498	-14	-5	-5	155	114	23	56
-416	-30	-14	-34	143	62	30	33
-388	-84	-14	-26	155	-67	15	27
-358	-85	-30	-28	127	-108	9	42
-319	-78	-9	-22	123	-16	32	54
-216	-39	-20	-26	133	44	36	32
-94	-17	9	-31	121	43	28	27
-71	-48	3	-16	123	77	27	43
-73	-36	-28	-38	109	47	22	24
-89	-20	-4	-22	123	52	28	43
-127	15	-15	-17	100	40	37	20
-159	13	-32	-3	111	25	49	28
-124	22	-11	-28	130	14	61	18
-90	4	-23	-44	119	15	50	-18
-110	-14	-14	-2	132	44	50	20
-110	-8	-31	-23	119	-4	66	14
-80	-21	-13	-2	123	15	53	1
-12	-20	24	6	145	8	80	0
64	-33	-17	-24	114	11	87	37
142	-2	-19	-8	97	45	54	51
199	53	-30	-5	94	34	71	41
196	82	-28	-6	84	30	56	45
208	110	-40	-7	89	21	32	61
172	102	-39	0	79	23	50	51
74	87	-7	11	56	32	61	49
43	78	-30	7	35	24	70	54
44	8	-10	-32	49	-51	73	50
55	-28	7	-27	74	-133	56	56
35	-6	28	-3	69	-48	90	14
7	-8	7	-11	56	70	96	15
19	-24	-17	-13	68	63	95	38
11	-42	-1	-8	44	101	113	6
-12	-42	4	-5	32	115	107	-18
-26	-37	14	-24	60	67	124	-38
-30	-36	18	-9	15	-1	119	-40
-53	-3	24	-30	9	-112	119	-42
-27	1	12	-44	-21	-23	120	-44
-1	-8	-3	-13	-46	24	144	-46
15	3	-11	-22	-45	-58	152	-34
13	3	-8	-20	-53	21	140	-46
-22	7	2	-6	-48	40	116	-71
-4	-12	1	0	-113	35	120	-71
9	-2	17	-2	-120	37	137	-68
18	30	-20	-10	-119	10	148	-68
-41	18	-11	1	-150	-109	166	-52
-47	9	0	-19	-143	-137	175	-36
-35	-8	-14	-29	-154	-4	180	-21
-41	13	10	-6	-154	19	136	-5
-47	16	7	14	-168	32	116	-1
-60	13	6	1	-199	38	122	-8
-35	28	-4	-4	-171	36	135	-29
-5	-10	0	-15	-162	50	140	-35
29	-35	-7	-17	-180	48	156	-36
27	-21	-21	-16	-159	37	168	-26
31	-31	-9	-12	-160	78	137	-21
67	-68	-24	-11	-143	171	130	-11
93	-56	-22	3	-150	209	111	-22
72	-20	-11	27	-136	195	128	-20
62	0	-18	-9	-106	165	110	-16
35	-6	-23	-21	-88	134	89	-24
16	25	6	-13	-68	11	89	7
12	37	-3	0	-78	-279	60	2
0	9	-34	-19	-72	-404	98	11
12	22	-15	-19	-71	-146	103	9
-25	12	-27	-21	-66	54	61	-14
-9	21	-24	-25	-58	1	77	-20
-5	27	-21	-34	-48	-19	91	-17
-10	12	-6	-37	-33	18	67	-17
14	20	17	-10	-25	33	45	-20
-2	34	-3	-14	-17	70	61	-8
-9	45	-5	-24	-9	61	50	10
-7	38	-25	-30	-14	34	58	25
